               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.019783,            0.012005,           0.0024081,             0.96931,             0.94269,             0.95934,             0.78684,            0.017002,           0.0057032,           0.0025929,           0.0041094,           0.0041094,           0.0041094
                 122,            0.019608,            0.011731,           0.0019877,             0.95336,             0.94567,             0.95814,             0.77526,            0.017464,           0.0057637,           0.0018002,           0.0040424,           0.0040424,           0.0040424
                 123,            0.019194,            0.012519,           0.0017523,             0.97725,             0.94414,             0.96817,             0.79235,             0.01696,           0.0056826,           0.0012053,           0.0039757,           0.0039757,           0.0039757
                 124,            0.018949,            0.011866,            0.002137,             0.96664,             0.94567,             0.96534,             0.78813,            0.017994,           0.0056564,           0.0015026,           0.0039094,           0.0039094,           0.0039094
                 125,            0.019406,            0.012317,           0.0019235,             0.95391,             0.96259,             0.96734,             0.79193,             0.01778,           0.0054578,           0.0015271,           0.0038434,           0.0038434,           0.0038434
                 126,            0.020362,            0.011934,           0.0018294,             0.96457,             0.95132,             0.96507,             0.78324,            0.017451,           0.0056793,           0.0019792,           0.0037779,           0.0037779,           0.0037779
                 127,            0.019001,            0.012519,           0.0020627,              0.9744,             0.94838,             0.96564,             0.78816,            0.017252,           0.0054729,            0.001338,           0.0037128,           0.0037128,           0.0037128
                 128,            0.018685,            0.011141,           0.0018744,             0.93901,             0.95992,             0.96512,             0.79093,            0.017841,           0.0055186,           0.0016941,           0.0036482,           0.0036482,           0.0036482
                 129,            0.018563,            0.011594,           0.0023435,             0.98185,             0.93934,             0.96528,             0.79318,            0.017424,           0.0056392,           0.0019018,            0.003584,            0.003584,            0.003584
                 130,            0.018411,            0.011756,           0.0019399,             0.96896,             0.95702,             0.96619,             0.78643,            0.017845,           0.0055288,           0.0018149,           0.0035203,           0.0035203,           0.0035203
                 131,            0.018561,            0.011324,           0.0014553,             0.98039,             0.93975,             0.96621,             0.79241,            0.017212,           0.0055941,           0.0017645,            0.003457,            0.003457,            0.003457
                 132,            0.019212,            0.011732,           0.0015302,             0.98203,             0.95071,             0.96761,             0.79131,            0.017361,           0.0054025,           0.0018927,           0.0033943,           0.0033943,           0.0033943
                 133,            0.017995,            0.011811,           0.0013891,             0.97611,              0.9624,             0.97051,             0.79864,             0.01695,             0.00542,           0.0013645,           0.0033321,           0.0033321,           0.0033321
                 134,            0.018512,             0.01188,           0.0018006,             0.96186,             0.95133,             0.96876,               0.794,            0.017013,           0.0056453,           0.0018734,           0.0032704,           0.0032704,           0.0032704
                 135,             0.01778,            0.011401,           0.0017086,             0.96025,             0.96286,             0.96755,             0.78863,            0.017433,           0.0055552,           0.0015856,           0.0032093,           0.0032093,           0.0032093
                 136,              0.0179,            0.011547,           0.0018122,             0.97976,             0.94258,             0.96738,             0.80312,            0.016925,           0.0054543,            0.001851,           0.0031488,           0.0031488,           0.0031488
                 137,            0.018459,            0.011446,           0.0019924,             0.98118,              0.9398,             0.96616,             0.80122,            0.016971,           0.0055075,           0.0011827,           0.0030888,           0.0030888,           0.0030888
                 138,            0.017798,             0.01192,           0.0013048,             0.96733,             0.94605,             0.96672,             0.80895,            0.016685,           0.0055521,           0.0012533,           0.0030294,           0.0030294,           0.0030294
                 139,            0.017583,            0.010827,           0.0015014,             0.98708,             0.93948,             0.96569,             0.80385,            0.016416,           0.0054898,           0.0015829,           0.0029706,           0.0029706,           0.0029706
                 140,            0.017273,            0.011109,           0.0013046,             0.98074,             0.93966,             0.96794,             0.79648,            0.016695,           0.0054653,           0.0021012,           0.0029125,           0.0029125,           0.0029125
                 141,            0.017285,            0.010899,           0.0016807,             0.97805,             0.92836,             0.96455,             0.80543,            0.016575,           0.0054164,           0.0017976,            0.002855,            0.002855,            0.002855
                 142,             0.01805,            0.011726,           0.0020515,             0.98208,              0.9457,             0.96496,             0.79902,            0.016998,           0.0055987,           0.0015221,           0.0027981,           0.0027981,           0.0027981
                 143,            0.017908,            0.011535,            0.001986,             0.98276,             0.93697,             0.96803,             0.80818,            0.016599,           0.0053757,           0.0011313,           0.0027419,           0.0027419,           0.0027419
                 144,            0.017843,            0.011637,           0.0015226,             0.97816,             0.94293,             0.96772,             0.79994,            0.016882,           0.0053555,          0.00096567,           0.0026864,           0.0026864,           0.0026864
                 145,            0.017632,            0.011292,           0.0011286,             0.97818,             0.94572,             0.96544,              0.8011,            0.016703,           0.0054858,           0.0011592,           0.0026316,           0.0026316,           0.0026316
                 146,            0.017211,            0.010742,           0.0013643,             0.97654,             0.94282,             0.96336,             0.81492,            0.016712,           0.0055756,          0.00097172,           0.0025775,           0.0025775,           0.0025775
                 147,            0.017192,            0.011579,           0.0011343,             0.97234,             0.95426,              0.9659,             0.80596,            0.016622,           0.0053914,           0.0010983,           0.0025241,           0.0025241,           0.0025241
                 148,            0.017197,            0.011224,           0.0016918,               0.975,             0.94199,             0.96465,             0.80874,            0.016346,           0.0055342,           0.0015859,           0.0024714,           0.0024714,           0.0024714
                 149,            0.017783,            0.011357,           0.0012698,             0.98071,             0.94743,             0.96673,             0.81047,            0.016382,           0.0054382,           0.0015495,           0.0024195,           0.0024195,           0.0024195
                 150,              0.0171,            0.011071,            0.001203,             0.97829,             0.95466,             0.96879,             0.80835,            0.016249,            0.005314,          0.00096932,           0.0023684,           0.0023684,           0.0023684
                 151,            0.017143,            0.011728,            0.001817,             0.97499,             0.95425,             0.96801,             0.81225,            0.016135,           0.0053754,          0.00082779,            0.002318,            0.002318,            0.002318
